num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Mobile,RoundTrip,61,6,8,3,HGHLOP,China,1,1,1,5.07,1
3,Mobile,RoundTrip,12,6,9,7,HGHLOP,China,1,0,0,5.07,0
2,Internet,RoundTrip,79,6,2,1,HGHLOP,China,0,0,1,5.07,0
1,Internet,RoundTrip,21,6,10,3,HGHLOP,China,0,0,0,5.07,0
3,Internet,RoundTrip,287,6,4,1,HGHMEL,China,1,0,1,8.83,0
1,Internet,RoundTrip,31,6,15,3,HGHMEL,China,0,1,1,8.83,0
2,Internet,CircleTrip,16,6,12,2,HGHMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,101,6,4,3,HGHMRU,China,1,0,0,7.42,0
2,Internet,RoundTrip,123,6,16,2,HGHMRU,China,1,0,1,7.42,0
5,Internet,RoundTrip,82,6,7,1,HGHMRU,China,1,0,0,7.42,0
2,Internet,RoundTrip,100,6,4,4,HGHMRU,China,0,0,0,7.42,0
2,Internet,RoundTrip,101,6,3,3,HGHMRU,China,0,0,0,7.42,1
1,Internet,RoundTrip,126,6,5,3,HGHOOL,China,0,0,1,8.83,0
1,Mobile,RoundTrip,74,6,5,4,HGHOOL,China,0,0,1,8.83,0
1,Internet,RoundTrip,16,6,4,2,HGHPEN,Malaysia,1,0,1,5.07,1
2,Internet,RoundTrip,10,6,7,3,HGHPEN,Malaysia,1,1,0,5.07,1
2,Internet,RoundTrip,99,6,5,2,HGHPEN,China,1,1,1,5.07,0
1,Internet,RoundTrip,12,6,7,1,HGHPEN,Malaysia,1,0,0,5.07,0
3,Internet,RoundTrip,15,6,8,3,HGHPEN,Malaysia,1,0,0,5.07,1
1,Mobile,RoundTrip,23,6,9,6,HGHPEN,China,0,0,1,5.07,1
2,Internet,RoundTrip,17,6,17,1,HGHPEN,Malaysia,1,0,1,5.07,0
1,Internet,RoundTrip,8,6,11,3,HGHPEN,Malaysia,0,1,0,5.07,0
1,Internet,RoundTrip,3,6,7,3,HGHPEN,Italy,1,0,0,5.07,0
2,Mobile,RoundTrip,21,6,8,1,HGHPEN,China,1,1,1,5.07,0
1,Mobile,RoundTrip,42,6,8,4,HGHPEN,Malaysia,1,1,1,5.07,0
1,Internet,RoundTrip,275,6,14,7,HGHPEN,Malaysia,0,0,0,5.07,0
1,Internet,RoundTrip,15,6,6,5,HGHPEN,Malaysia,1,0,0,5.07,0
2,Internet,RoundTrip,35,6,4,4,HGHPEN,Malaysia,1,0,0,5.07,0
1,Internet,RoundTrip,41,6,22,5,HGHPEN,Malaysia,1,1,1,5.07,0
6,Internet,RoundTrip,235,6,16,7,HGHPEN,Malaysia,1,1,1,5.07,1
2,Internet,RoundTrip,55,6,7,3,HGHPEN,Malaysia,1,0,0,5.07,0
1,Internet,RoundTrip,12,6,12,4,HGHSBW,Malaysia,1,0,1,5.07,0
4,Internet,RoundTrip,274,6,14,2,HGHSBW,China,1,0,0,5.07,1
2,Internet,RoundTrip,5,6,15,2,HGHSBW,Malaysia,1,0,0,5.07,1
2,Internet,RoundTrip,15,6,14,7,HGHSGN,China,1,0,0,5.07,1
1,Internet,RoundTrip,19,6,17,3,HGHSGN,Hong Kong,0,0,0,5.07,1
3,Mobile,RoundTrip,30,6,3,6,HGHSGN,China,1,0,1,5.07,0
1,Internet,RoundTrip,163,6,1,1,HGHSIN,(not set),0,0,0,5.07,0
3,Internet,RoundTrip,388,6,7,7,HGHSIN,China,0,0,0,5.07,0
1,Internet,RoundTrip,83,6,2,4,HGHSIN,China,0,0,1,5.07,0
1,Internet,RoundTrip,172,6,14,6,HGHSIN,China,0,0,0,5.07,0
2,Internet,RoundTrip,77,6,0,3,HGHSIN,China,1,0,0,5.07,0
4,Mobile,RoundTrip,163,6,2,1,HGHSIN,China,1,0,0,5.07,0
1,Internet,RoundTrip,58,6,10,1,HGHSIN,China,0,0,0,5.07,0
3,Internet,RoundTrip,168,6,13,3,HGHSIN,China,0,0,0,5.07,0
4,Internet,RoundTrip,79,6,3,1,HGHSIN,China,1,0,0,5.07,0
1,Mobile,RoundTrip,163,6,1,1,HGHSIN,China,0,0,0,5.07,0
1,Internet,RoundTrip,43,6,15,5,HGHSIN,Indonesia,1,1,1,5.07,0
5,Mobile,RoundTrip,163,6,3,1,HGHSIN,China,0,0,0,5.07,0
2,Internet,RoundTrip,163,6,6,1,HGHSIN,China,1,0,0,5.07,0
2,Internet,RoundTrip,29,6,15,5,HGHSUB,Indonesia,1,0,1,5.07,0
2,Mobile,RoundTrip,46,6,14,5,HGHSUB,Indonesia,0,0,1,5.07,1
2,Internet,RoundTrip,82,6,11,4,HGHSUB,China,1,0,1,5.07,0
1,Internet,RoundTrip,50,6,8,5,HGHSUB,Indonesia,0,0,1,5.07,0
1,Internet,RoundTrip,1,6,9,1,HGHSUB,China,0,0,0,5.07,0
2,Internet,RoundTrip,35,6,14,6,HGHSUB,Indonesia,1,1,0,5.07,0
2,Internet,RoundTrip,40,6,16,1,HGHSUB,Indonesia,1,0,1,5.07,0
2,Internet,RoundTrip,18,6,9,2,HGHSUB,Indonesia,1,0,1,5.07,0
2,Internet,RoundTrip,170,6,14,5,HGHSUB,Indonesia,1,1,0,5.07,0
1,Mobile,RoundTrip,15,6,3,5,HGHSUB,Indonesia,1,0,1,5.07,0
1,Mobile,RoundTrip,52,6,10,3,HGHSUB,Indonesia,1,0,0,5.07,0
2,Internet,RoundTrip,74,6,11,2,HGHSUB,Indonesia,1,0,1,5.07,0
1,Internet,RoundTrip,20,6,12,4,HGHSYD,China,1,1,1,8.58,1
1,Internet,RoundTrip,20,6,12,4,HGHSYD,China,0,1,1,8.58,1
2,Internet,RoundTrip,8,6,7,4,HGHSYD,China,1,0,0,8.58,0
1,Internet,RoundTrip,51,6,10,1,HGHSYD,United Kingdom,0,0,0,8.58,0
2,Internet,RoundTrip,153,6,0,2,HGHSYD,China,0,0,0,8.58,0
1,Internet,RoundTrip,27,6,5,2,HGHSYD,China,0,0,0,8.58,0
2,Internet,RoundTrip,98,6,10,1,HGHSYD,China,1,0,0,8.58,0
4,Internet,RoundTrip,39,6,3,7,HGHTGG,Malaysia,1,0,0,5.07,0
2,Internet,RoundTrip,9,6,5,4,HGHTGG,Malaysia,1,1,1,5.07,0
1,Internet,RoundTrip,6,6,2,5,HGHTGG,Malaysia,1,1,1,5.07,0
1,Internet,RoundTrip,21,6,2,4,HGHTGG,Malaysia,0,0,0,5.07,0
1,Internet,RoundTrip,5,6,14,5,HGHTRZ,(not set),1,1,0,5.07,1
1,Internet,RoundTrip,18,6,11,5,HGHTRZ,India,0,0,1,5.07,0
2,Internet,RoundTrip,9,6,20,5,HGHTRZ,India,1,0,1,5.07,0
1,Internet,RoundTrip,170,6,3,1,HGHTWU,China,0,0,0,5.07,1
1,Internet,RoundTrip,32,6,13,1,HGHTWU,United States,0,0,1,5.07,0
1,Internet,RoundTrip,114,6,9,1,HGHTWU,China,1,0,0,5.07,1
2,Internet,RoundTrip,151,6,3,4,HGHTWU,China,1,0,0,5.07,0
1,Mobile,RoundTrip,102,6,15,6,HGHTWU,China,1,1,1,5.07,0
1,Mobile,RoundTrip,125,6,6,2,HGHTWU,China,0,1,0,5.07,0
2,Internet,RoundTrip,29,6,10,3,HKGIKA,Hong Kong,1,0,1,8.15,0
1,Internet,RoundTrip,52,6,13,1,HKGIKA,Hong Kong,1,1,1,8.15,0
2,Internet,RoundTrip,61,6,17,7,HKGKTM,Hong Kong,1,0,0,4.75,0
2,Internet,RoundTrip,21,6,9,1,HKGKTM,Hong Kong,0,0,0,4.75,0
1,Internet,RoundTrip,215,6,13,4,HKGMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,5,6,7,5,HKGMEL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,49,6,6,5,HKGMEL,Australia,1,0,0,8.83,1
1,Internet,RoundTrip,68,6,3,1,HKGMEL,China,1,1,0,8.83,0
1,Internet,RoundTrip,263,6,13,7,HKGMEL,Australia,0,0,0,8.83,0
3,Internet,RoundTrip,99,6,5,5,HKGMEL,Hong Kong,1,1,0,8.83,0
1,Internet,RoundTrip,169,6,7,5,HKGMEL,Hong Kong,0,0,1,8.83,0
1,Internet,RoundTrip,15,6,16,5,HKGMEL,Hong Kong,1,0,0,8.83,0
1,Internet,RoundTrip,97,6,2,4,HKGMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,42,6,8,7,HKGMEL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,47,6,14,4,HKGMEL,Hong Kong,0,0,1,8.83,1
1,Mobile,RoundTrip,72,6,9,2,HKGMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,42,6,4,1,HKGMEL,Hong Kong,0,0,1,8.83,1
1,Internet,RoundTrip,15,6,12,2,HKGMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,214,6,7,5,HKGMEL,Australia,0,0,0,8.83,0
5,Internet,RoundTrip,87,6,9,2,HKGMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,47,6,7,5,HKGMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,116,6,7,5,HKGMEL,Hong Kong,0,0,0,8.83,0
2,Internet,RoundTrip,169,6,12,5,HKGMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,40,6,0,5,HKGMEL,Hong Kong,1,0,0,8.83,1
2,Internet,RoundTrip,61,6,13,1,HKGMRU,China,1,0,0,7.42,1
1,Internet,RoundTrip,79,6,3,1,HKGOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,20,6,14,2,HKGOOL,China,0,0,1,8.83,0
2,Internet,RoundTrip,41,6,1,4,HKGOOL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,33,6,11,2,HKGOOL,Australia,0,0,0,8.83,0
1,Mobile,RoundTrip,10,6,15,5,HKGOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,277,6,14,7,HKGOOL,Hong Kong,1,1,0,8.83,0
2,Internet,RoundTrip,2,6,5,3,HKGOOL,Australia,0,0,0,8.83,0
5,Internet,RoundTrip,15,6,10,2,HKGOOL,China,1,0,0,8.83,0
3,Internet,RoundTrip,194,6,16,2,HKGOOL,Hong Kong,1,1,1,8.83,1
2,Internet,RoundTrip,69,6,0,2,HKGOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,52,6,8,5,HKGOOL,Hong Kong,0,0,0,8.83,0
1,Internet,RoundTrip,52,6,13,6,HKGOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,20,6,10,1,HKGOOL,Hong Kong,1,0,1,8.83,0
1,Internet,RoundTrip,192,6,10,1,HKGOOL,China,0,0,0,8.83,0
1,Internet,RoundTrip,22,6,11,7,HKGOOL,Australia,1,0,1,8.83,0
4,Internet,RoundTrip,167,6,2,3,HKGOOL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,25,6,0,4,HKGOOL,China,0,0,1,8.83,0
2,Internet,RoundTrip,47,6,5,7,HKGOOL,Hong Kong,1,1,1,8.83,0
1,Internet,RoundTrip,38,6,15,7,HKGOOL,Hong Kong,1,1,1,8.83,1
1,Internet,RoundTrip,16,6,10,7,HKGOOL,Finland,0,0,0,8.83,0
2,Internet,RoundTrip,166,6,2,5,HKGOOL,Hong Kong,0,0,0,8.83,1
2,Internet,RoundTrip,18,6,2,4,HKGPER,Australia,1,1,1,5.62,0
2,Internet,RoundTrip,21,6,18,7,HKGPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,7,6,7,2,HKGPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,5,6,9,6,HKGPER,Australia,1,0,1,5.62,0
1,Mobile,RoundTrip,23,6,14,1,HKGPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,14,6,17,5,HKGPER,Australia,0,0,1,5.62,0
1,Internet,RoundTrip,13,6,0,4,HKGPER,Hong Kong,1,0,0,5.62,1
2,Internet,RoundTrip,18,6,13,2,HKGPER,China,1,0,1,5.62,1
1,Mobile,RoundTrip,19,6,11,5,HKGPER,Australia,0,0,1,5.62,0
1,Internet,RoundTrip,74,6,6,1,HKGPER,Australia,0,0,1,5.62,0
2,Internet,RoundTrip,226,6,13,4,HKGPER,Hong Kong,1,0,0,5.62,0
1,Internet,RoundTrip,12,6,15,1,HKGPER,Finland,0,0,1,5.62,0
1,Internet,RoundTrip,64,6,1,4,HKGPER,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,58,6,11,6,HKGPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,29,6,13,2,HKGPER,Hong Kong,0,0,0,5.62,0
1,Internet,RoundTrip,9,6,0,1,HKGPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,18,6,9,3,HKGPER,Australia,1,1,0,5.62,0
4,Internet,RoundTrip,83,6,16,2,HKGPER,Hong Kong,1,0,0,5.62,0
1,Internet,RoundTrip,63,6,15,4,HKGPER,Hong Kong,1,0,0,5.62,0
1,Internet,RoundTrip,16,6,12,1,HKGPER,Australia,0,0,1,5.62,0
1,Internet,RoundTrip,46,6,3,6,HKGPER,United States,0,0,0,5.62,0
2,Internet,RoundTrip,76,6,5,4,HKGPER,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,18,6,15,1,HKGPER,Australia,0,0,1,5.62,0
2,Internet,RoundTrip,272,6,4,4,HKGPER,Hong Kong,1,0,0,5.62,0
3,Internet,RoundTrip,82,6,16,3,HKGPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,158,6,3,6,HKGSYD,Hong Kong,0,0,0,8.58,0
1,Internet,RoundTrip,19,6,13,5,HKGSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,8,6,2,5,HKGSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,261,6,9,2,HKGSYD,Australia,1,1,1,8.58,0
2,Internet,RoundTrip,74,6,13,5,HKGSYD,Australia,1,1,0,8.58,0
2,Internet,RoundTrip,36,6,9,3,HKGSYD,Germany,0,0,0,8.58,0
1,Internet,RoundTrip,23,6,15,3,HKGSYD,Hong Kong,1,0,1,8.58,0
1,Internet,RoundTrip,13,6,19,3,HKGSYD,Hong Kong,1,0,0,8.58,1
1,Internet,RoundTrip,8,6,19,7,HKGSYD,Hong Kong,1,0,1,8.58,1
1,Internet,RoundTrip,15,6,16,1,HKGSYD,Australia,0,0,1,8.58,0
1,Mobile,RoundTrip,29,6,15,2,HKGSYD,Hong Kong,0,0,0,8.58,0
3,Internet,RoundTrip,281,6,14,1,HKGSYD,Hong Kong,1,0,1,8.58,0
1,Internet,RoundTrip,37,6,13,2,HKGSYD,Australia,1,0,1,8.58,0
2,Internet,RoundTrip,22,6,4,2,HKGSYD,Singapore,1,0,0,8.58,0
1,Internet,RoundTrip,136,6,1,3,HKGSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,62,6,6,3,HKGSYD,Australia,1,0,1,8.58,0
2,Mobile,RoundTrip,45,6,11,7,HKGSYD,Macau,0,0,1,8.58,1
1,Mobile,RoundTrip,29,6,15,3,HKGSYD,Hong Kong,1,0,0,8.58,0
1,Mobile,RoundTrip,47,6,4,2,HKTHND,Japan,0,1,1,7.57,0
2,Internet,RoundTrip,51,6,1,6,HKTHND,Japan,1,0,0,7.57,0
1,Internet,RoundTrip,68,6,17,1,HKTHND,Thailand,1,0,0,7.57,0
2,Mobile,RoundTrip,218,6,23,5,HKTHND,Japan,1,1,1,7.57,0
2,Mobile,RoundTrip,99,6,10,7,HKTHND,Japan,1,1,0,7.57,0
1,Internet,RoundTrip,8,6,23,7,HKTHND,Japan,1,0,0,7.57,0
1,Internet,RoundTrip,92,6,20,4,HKTHND,Japan,1,0,0,7.57,0
7,Internet,RoundTrip,126,6,4,1,HKTHND,Japan,1,0,0,7.57,0
1,Internet,RoundTrip,69,6,14,7,HKTHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,69,6,14,7,HKTHND,Japan,0,0,0,7.57,0
7,Internet,RoundTrip,75,6,5,1,HKTHND,Japan,1,0,0,7.57,0
6,Internet,RoundTrip,99,6,9,5,HKTHND,Japan,1,0,0,7.57,0
1,Internet,RoundTrip,71,6,14,3,HKTHND,Japan,1,0,1,7.57,0
2,Internet,RoundTrip,72,6,13,2,HKTHND,Japan,1,1,0,7.57,0
1,Internet,RoundTrip,127,6,7,7,HKTHND,Japan,1,0,0,7.57,0
6,Internet,RoundTrip,104,6,0,2,HKTHND,Japan,1,0,0,7.57,0
2,Internet,RoundTrip,126,6,10,6,HKTHND,Japan,1,1,1,7.57,0
2,Internet,RoundTrip,128,6,4,1,HKTHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,7,6,8,1,HKTHND,Japan,1,0,0,7.57,0
2,Internet,RoundTrip,354,6,18,1,HKTHND,Thailand,0,0,0,7.57,0
1,Internet,RoundTrip,15,6,7,5,HKTHND,Japan,1,0,0,7.57,0
2,Internet,RoundTrip,47,6,9,3,HKTHND,Japan,1,0,1,7.57,0
4,Internet,RoundTrip,27,6,21,7,HKTHND,Japan,1,0,0,7.57,0
1,Internet,RoundTrip,6,6,2,2,HKTHND,Japan,1,0,0,7.57,0
6,Internet,RoundTrip,47,6,0,1,HKTHND,Japan,1,0,0,7.57,0
2,Internet,RoundTrip,18,6,8,3,HKTICN,South Korea,0,1,0,6.62,0
1,Mobile,RoundTrip,87,6,2,1,HKTICN,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,159,6,15,6,HKTICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,56,6,13,2,HKTICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,171,6,16,3,HKTICN,South Korea,0,0,0,6.62,0
4,Internet,RoundTrip,44,6,2,1,HKTICN,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,41,6,3,1,HKTICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,65,6,9,6,HKTICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,93,6,8,4,HKTICN,South Korea,1,0,0,6.62,0
3,Mobile,RoundTrip,44,6,1,1,HKTICN,South Korea,1,1,1,6.62,0
1,Internet,RoundTrip,355,6,6,5,HKTICN,South Korea,0,0,1,6.62,0
3,Internet,RoundTrip,356,6,6,4,HKTICN,South Korea,1,0,0,6.62,0
1,Mobile,RoundTrip,106,6,8,7,HKTICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,20,6,16,4,HKTICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,34,6,5,1,HKTICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,29,6,11,1,HKTICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,218,6,2,5,HKTICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,39,6,1,3,HKTICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,89,6,12,5,HKTICN,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,111,6,15,6,HKTICN,United States,1,0,1,6.62,0
3,Internet,RoundTrip,288,6,12,1,HKTICN,Thailand,1,1,1,6.62,1
3,Internet,RoundTrip,35,6,16,6,HKTICN,South Korea,0,0,1,6.62,0
2,Internet,RoundTrip,193,6,16,5,HKTICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,41,6,15,3,HKTICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,83,6,4,7,HKTICN,South Korea,1,0,0,6.62,0
2,Mobile,RoundTrip,151,6,4,3,HKTICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,21,6,9,7,HKTICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,42,6,22,2,HKTICN,Switzerland,0,0,0,6.62,0
1,Internet,RoundTrip,123,6,6,6,HKTICN,South Korea,0,0,0,6.62,0
3,Internet,RoundTrip,15,6,15,6,HKTICN,South Korea,0,1,1,6.62,0
1,Internet,RoundTrip,44,6,14,1,HKTICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,13,6,4,5,HKTICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,33,6,11,7,HKTICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,19,6,3,2,HKTICN,South Korea,0,0,1,6.62,0
1,Internet,RoundTrip,31,6,0,4,HKTICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,46,6,3,2,HKTICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,152,6,7,1,HKTICN,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,111,6,3,4,HKTICN,South Korea,1,0,0,6.62,0
3,Mobile,RoundTrip,151,6,6,5,HKTICN,South Korea,1,0,0,6.62,0
2,Internet,RoundTrip,53,6,12,3,HKTICN,South Korea,1,1,1,6.62,0
4,Internet,RoundTrip,22,6,10,7,HKTICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,117,6,5,3,HKTICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,55,6,6,1,HKTICN,South Korea,0,0,1,6.62,0
2,Internet,RoundTrip,42,6,10,1,HKTICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,42,6,7,6,HKTICN,South Korea,0,0,0,6.62,0
1,Mobile,RoundTrip,144,6,13,3,HKTICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,85,6,2,1,HKTICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,96,6,17,1,HKTICN,South Korea,0,0,0,6.62,0
1,Mobile,RoundTrip,12,6,10,5,HKTIKA,Thailand,1,1,0,8.15,0
2,Internet,RoundTrip,12,6,9,4,HKTJED,Saudi Arabia,0,0,0,9.5,0
2,Internet,RoundTrip,45,6,16,1,HKTKIX,Japan,1,0,0,7.0,0
2,Mobile,RoundTrip,276,6,14,3,HKTKIX,Thailand,1,0,1,7.0,0
4,Internet,RoundTrip,139,6,12,1,HKTKIX,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,271,6,7,2,HKTKIX,Thailand,0,0,0,7.0,0
2,Internet,RoundTrip,71,6,1,4,HKTKIX,Japan,1,0,0,7.0,0
6,Internet,RoundTrip,50,6,11,2,HKTKIX,Thailand,1,0,1,7.0,0
3,Internet,RoundTrip,292,6,21,6,HKTKIX,Japan,0,0,0,7.0,0
4,Internet,RoundTrip,25,6,10,2,HKTKIX,Thailand,1,1,0,7.0,0
1,Internet,RoundTrip,32,6,5,1,HKTKIX,Japan,1,0,0,7.0,1
3,Internet,RoundTrip,27,6,7,6,HKTKIX,Thailand,1,1,0,7.0,0
2,Internet,RoundTrip,23,6,15,3,HKTKIX,Thailand,1,0,0,7.0,0
2,Mobile,RoundTrip,42,6,15,6,HKTKIX,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,47,6,11,5,HKTKIX,Japan,0,0,0,7.0,0
3,Internet,RoundTrip,12,6,3,5,HKTKIX,China,1,0,0,7.0,0
2,Mobile,RoundTrip,396,6,17,7,HKTKIX,Thailand,1,0,0,7.0,0
1,Internet,RoundTrip,128,6,12,2,HKTKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,16,6,2,4,HKTKIX,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,256,6,5,3,HKTKIX,Thailand,0,0,0,7.0,0
3,Internet,RoundTrip,295,6,3,2,HKTKIX,Japan,1,1,0,7.0,0
2,Internet,RoundTrip,166,6,9,7,HKTKIX,Thailand,1,1,0,7.0,1
1,Internet,RoundTrip,94,6,3,4,HKTKIX,Japan,0,0,0,7.0,1
3,Internet,RoundTrip,36,6,2,3,HKTKIX,Thailand,1,1,1,7.0,0
1,Internet,RoundTrip,65,6,4,1,HKTKIX,Japan,0,0,0,7.0,0
4,Internet,RoundTrip,166,6,5,6,HKTKIX,Japan,0,1,0,7.0,0
4,Internet,RoundTrip,1,6,11,5,HKTKIX,Thailand,1,0,0,7.0,0
1,Internet,RoundTrip,107,6,4,3,HKTKIX,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,79,6,16,5,HKTKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,126,6,4,6,HKTKIX,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,359,6,7,1,HKTKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,37,6,8,2,HKTKIX,Thailand,1,1,0,7.0,0
1,Internet,RoundTrip,184,6,3,7,HKTKIX,Japan,1,1,1,7.0,0
1,Internet,RoundTrip,200,6,13,2,HKTKIX,Japan,1,0,1,7.0,0
2,Internet,RoundTrip,54,6,11,6,HKTKIX,Thailand,1,1,1,7.0,0
6,Internet,RoundTrip,329,6,15,1,HKTKIX,Thailand,1,0,1,7.0,0
2,Internet,RoundTrip,59,6,2,1,HKTKIX,Thailand,1,0,1,7.0,0
2,Internet,RoundTrip,86,6,7,5,HKTKIX,Japan,0,0,1,7.0,0
2,Mobile,RoundTrip,26,6,14,4,HKTKIX,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,234,6,11,7,HKTKIX,France,0,0,1,7.0,0
8,Internet,RoundTrip,77,6,16,1,HKTKIX,Japan,0,0,0,7.0,0
2,Internet,RoundTrip,10,6,14,4,HKTKIX,Japan,0,0,0,7.0,0
2,Mobile,RoundTrip,18,6,16,5,HKTKIX,Thailand,1,0,0,7.0,0
2,Internet,RoundTrip,65,6,10,5,HKTKIX,Japan,0,0,0,7.0,0
1,Mobile,RoundTrip,27,6,8,3,HKTMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,27,6,7,4,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,117,6,7,4,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,10,6,2,7,HKTMEL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,10,6,12,2,HKTMEL,Australia,1,0,0,8.83,1
2,Internet,RoundTrip,37,6,13,5,HKTMEL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,26,6,8,4,HKTMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,237,6,8,4,HKTMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,371,6,4,2,HKTMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,16,6,6,7,HKTMEL,Australia,1,1,1,8.83,1
2,Internet,RoundTrip,50,6,10,2,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,57,6,22,3,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,55,6,12,3,HKTMEL,Australia,0,0,1,8.83,1
2,Internet,RoundTrip,304,6,1,7,HKTMEL,India,1,1,0,8.83,0
1,Mobile,RoundTrip,18,6,4,7,HKTMEL,Thailand,1,1,1,8.83,0
2,Internet,RoundTrip,165,6,8,4,HKTMEL,Australia,1,0,0,8.83,0
8,Internet,RoundTrip,165,6,23,3,HKTMEL,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,19,6,8,7,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,81,6,11,1,HKTMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,29,6,23,1,HKTMEL,United States,0,0,0,8.83,0
1,Internet,RoundTrip,6,6,11,3,HKTMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,133,6,23,2,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,97,6,7,1,HKTMEL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,60,6,21,6,HKTMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,230,6,8,4,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,10,6,12,2,HKTMEL,Australia,0,0,0,8.83,1
